Time,Angle,Distance
13:12:37.14321, 333.34, 0.00, 
13:12:37.14322, 334.64, 0.00, 
13:12:37.14322, 335.94, 0.00, 
13:12:37.14323, 331.25, 0.00, 
13:12:37.14324, 338.55, 0.00, 
13:12:37.14325, 339.84, 0.00, 
13:12:37.14330, 341.16, 0.00, 
13:12:37.14330, 336.16, 0.00, 
13:12:37.14331, 337.36, 0.00, 
13:12:37.14332, 338.58, 0.00, 
13:12:37.14333, 346.34, 0.00, 
13:12:37.14334, 347.66, 0.00, 
13:12:37.14334, 348.94, 0.00, 
13:12:37.14335, 350.25, 0.00, 
13:12:37.14340, 344.37, 0.00, 
13:12:37.14341, 345.72, 1676.25, 
13:12:37.14342, 346.98, 1665.25, 
13:12:37.14343, 355.39, 0.00, 
13:12:37.14343, 356.69, 0.00, 
13:12:37.14344, 357.98, 0.00, 
13:12:37.14345, 352.05, 0.00, 
13:12:37.14350, 354.09, 0.00, 
13:12:37.14351, 355.45, 976.75, 
13:12:37.14351, 3.17, 0.00, 
13:12:37.14420, 4.48, 0.00, 
13:12:37.14420, 5.78, 0.00, 
13:12:37.14421, 359.83, 0.00, 
13:12:37.14422, 1.16, 1874.25, 
13:12:37.14442, 2.45, 1874.25, 
13:12:37.14443, 3.75, 1874.50, 
13:12:37.14444, 5.03, 1875.25, 
13:12:37.14445, 6.33, 1878.50, 
13:12:37.14450, 7.66, 1886.25, 
13:12:37.14450, 8.95, 1894.50, 
13:12:37.14451, 10.20, 1900.75, 
13:12:37.14452, 11.56, 1905.75, 
13:12:37.14453, 12.84, 1913.00, 
13:12:37.14454, 14.11, 1924.25, 
13:12:37.14454, 15.42, 1933.00, 
13:12:37.14455, 16.72, 1940.75, 
13:12:37.14500, 17.98, 1955.25, 
13:12:37.14501, 19.31, 1969.50, 
13:12:37.14502, 21.20, 0.00, 
13:12:37.14503, 29.16, 0.00, 
13:12:37.14503, 30.47, 0.00, 
13:12:37.14504, 24.55, 0.00, 
13:12:37.14505, 26.56, 0.00, 
13:12:37.14510, 27.81, 967.25, 
13:12:37.14511, 29.11, 967.50, 
13:12:37.14511, 30.45, 972.00, 
13:12:37.14512, 31.69, 977.75, 
13:12:37.14513, 33.02, 985.25, 
13:12:37.14514, 34.33, 990.25, 
13:12:37.14515, 35.73, 999.00, 
13:12:37.14515, 37.03, 995.50, 
13:12:37.14520, 38.30, 990.25, 
13:12:37.14521, 39.55, 1010.25, 
13:12:37.14522, 40.78, 0.00, 
13:12:37.14523, 42.13, 0.00, 
13:12:37.14524, 50.05, 0.00, 
13:12:37.14524, 51.34, 0.00, 
13:12:37.14525, 52.66, 0.00, 
13:12:37.14530, 53.94, 0.00, 
13:12:37.14531, 55.25, 0.00, 
13:12:37.14532, 110.58, 3975.25, 
13:12:37.14532, 442.58, 3975.00, 
13:12:37.14533, 154.53, 1812.25, 
13:12:37.15002, 155.86, 1796.50, 
13:12:37.15003, 157.14, 1782.25, 
13:12:37.15005, 158.42, 1767.50, 
13:12:37.15010, 159.78, 1749.50, 
13:12:37.15010, 161.03, 1735.00, 
13:12:37.15011, 162.36, 1726.00, 
13:12:37.15012, 163.62, 1717.50, 
13:12:37.15013, 164.95, 1709.50, 
13:12:37.15014, 166.23, 1700.75, 
13:12:37.15015, 167.55, 1694.75, 
13:12:37.15015, 168.86, 1689.75, 
13:12:37.15020, 170.17, 1681.50, 
13:12:37.15021, 171.95, 0.00, 
13:12:37.15022, 179.91, 0.00, 
13:12:37.15023, 181.22, 0.00, 
13:12:37.15023, 175.39, 0.00, 
13:12:37.15024, 176.64, 1669.50, 
13:12:37.15025, 177.95, 1672.00, 
13:12:37.15030, 179.28, 1672.50, 
13:12:37.15031, 0.58, 8896.50, 
13:12:37.15100, 290.38, 0.00, 
13:12:37.15100, 291.67, 0.00, 
13:12:37.15101, 292.97, 0.00, 
13:12:37.15102, 294.27, 0.00, 
13:12:37.15103, 295.56, 0.00, 
13:12:37.15104, 296.87, 0.00, 
13:12:37.15104, 298.17, 0.00, 
13:12:37.15105, 299.47, 0.00, 
13:12:37.15110, 300.77, 0.00, 
13:12:37.15111, 302.06, 0.00, 
13:12:37.15112, 303.36, 0.00, 
13:12:37.15113, 304.66, 0.00, 
13:12:37.15113, 306.00, 0.00, 
13:12:37.15114, 307.30, 0.00, 
13:12:37.15115, 308.59, 0.00, 
13:12:37.15120, 309.89, 0.00, 
13:12:37.15121, 311.20, 0.00, 
13:12:37.15121, 312.50, 0.00, 
13:12:37.15122, 313.80, 0.00, 
13:12:37.15123, 315.09, 0.00, 
13:12:37.15124, 316.41, 0.00, 
13:12:37.15125, 317.95, 0.00, 
13:12:37.15125, 319.00, 0.00, 
13:12:37.15130, 320.30, 0.00, 
13:12:37.15131, 321.61, 0.00, 
13:12:37.15132, 322.91, 0.00, 
13:12:37.15133, 324.20, 0.00, 
13:12:37.15134, 325.50, 0.00, 
13:12:37.15134, 326.80, 0.00, 
13:12:37.15135, 328.09, 0.00, 
13:12:37.15140, 329.42, 0.00, 
13:12:37.15141, 330.73, 0.00, 
13:12:37.15142, 332.03, 0.00, 
13:12:37.15142, 333.34, 0.00, 
13:12:37.15143, 334.64, 0.00, 
